check_in,check_out,city,hotel_id,is_soldout,meal_plan,ota,room_type,total
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Unassigned,3542.615989
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Unassigned,3624.027504
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Suite,3868.262049
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Unassigned,4071.790835
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Unassigned,4397.436894
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Unassigned,4926.915515
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Deluxe Double,1741.538112
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Suite,2914.714493
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Junior Suite,3374.932571
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,3068.120519
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Suite,3712.425828
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Suite,3313.570161
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Double,2730.627262
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,2669.264852
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Superior Room,2331.771595
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Double,2454.496415
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Junior Suite,2976.076904
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Junior Suite,2577.221236
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Deluxe Double,2301.91
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Double,2923.06
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Double,3251.9
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Deluxe Double,3113.46
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Deluxe Double,3463.72
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Superior Room,2776.9
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Superior Room,3178.82
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Superior Room,3385.88
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Superior Room,3653.82
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Superior Room,3891.82
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Junior Suite,3069.21
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Junior Suite,3544.21
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Junior Suite,3775.07
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Junior Suite,4019.2
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Junior Suite,4281
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Suite,3471.13
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Suite,3946.13
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Suite,4421.12
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Suite,4203.16
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Suite,4709.1
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Deluxe Double,2154.88
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Deluxe Double,2736.16
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Deluxe Double,3207.24
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Superior Room,2599.52
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Superior Room,3135.26
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Superior Room,3603.72
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Unassigned,3026.7
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Unassigned,3496.34
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Unassigned,3964.8
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Suite,3423.18
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Suite,3891.64
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Suite,4361.28
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Deluxe Room,7434
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Deluxe Room,10240
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Deluxe Room,11392
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Superior Room,7752
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,10200
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,8874
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Deluxe Room,5796
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Room,9078
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Room,8160
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Deluxe Room,7785
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Superior Room,10187
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Deluxe Room,10723
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Superior Room,11662
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Deluxe Room,11930
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Superior Room,13404
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Deluxe Room,7697.16
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Superior Room,10072.37
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Deluxe Room,10602.5
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Superior Room,11530.21
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Deluxe Room,11795.28
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Superior Room,13253.12
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Deluxe Room,7434
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Deluxe Room,10240
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Deluxe Room,11392
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Room,7434
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Cleartrip,Superior Room,9728
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Room,10240
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Cleartrip,Superior Room,11136
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Room,11392
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Superior Room,12800
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Deluxe Room,7572.48
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Room,9717.03
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Room,10810.2
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Deluxe Room,10240
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Deluxe Room,11392
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Deluxe Room,9231.18
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Room,10567.27
2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Room,12146.29
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Deluxe Double,2941.850652
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Superior Room,3234.078499
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Deluxe Double,3404.295396
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Superior Room,3702.170407
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Deluxe Double,3787.275818
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Suite,4042.598124
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Superior Room,4255.367726
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Suite,4595.79848
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Suite,5148.995799
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Unassigned,2705
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Unassigned,3129
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Unassigned,3472
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Superior Room,2967
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Superior Room,3391
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Superior Room,3896
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Junior Suite,3270
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Junior Suite,3775
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Junior Suite,4280
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Suite,3694
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Suite,4199
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Suite,4704
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Double,2688.098859
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Cleartrip,Superior Room,2955.116476
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Double,3110.648922
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Cleartrip,Superior Room,3382.830703
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Double,3460.596926
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Superior Room,3888.311153
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Deluxe Double,2814.772746
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Superior Room,3094.548884
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Unassigned,3257.371913
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Unassigned,3542.615989
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Unassigned,3624.027504
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Suite,3868.262049
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Unassigned,4071.790835
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Unassigned,4397.436894
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Unassigned,4926.915515
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Double,2730.627262
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,2669.264852
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,3068.120519
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Suite,2914.714493
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Deluxe Double,2073.259658
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Double,2454.496415
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Suite,3712.425828
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Junior Suite,2976.076904
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Junior Suite,3374.932571
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Junior Suite,2577.221236
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Superior Room,2331.771595
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Suite,3313.570161
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Deluxe Double,2719.3
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Double,2900.97
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Double,3227.33
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Deluxe Double,3113.46
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Deluxe Double,3463.72
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Superior Room,2755.92
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Superior Room,3154.81
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Superior Room,3385.88
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Superior Room,3626.21
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Superior Room,3891.82
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Junior Suite,3046.02
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Junior Suite,3517.43
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Junior Suite,3988.84
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Junior Suite,3775.07
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Junior Suite,4281
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Suite,3444.9
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Suite,3916.31
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Suite,4387.72
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Agoda,Suite,4203.16
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,Agoda,Suite,4709.1
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Deluxe Double,2564.8
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Deluxe Double,2736.16
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Deluxe Double,3207.24
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Superior Room,2599.52
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Superior Room,3135.26
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Superior Room,3603.72
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Suite,3423.18
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Suite,3891.64
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Suite,4361.28
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,CP,Booking,Unassigned,3026.7
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,MAP,Booking,Unassigned,3496.34
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,FALSE,AP,Booking,Unassigned,3964.8
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Deluxe Room,7275
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Room,8560
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,9309
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Superior Room,10700
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,MakeMyTrip,Deluxe Room,9523
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,MakeMyTrip,Superior Room,8132
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,TravelGuru,Deluxe Room,7785
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,TravelGuru,Deluxe Room,10723
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,AP,TravelGuru,Deluxe Room,11930
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Deluxe Room,7697.16
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Deluxe Room,10602.5
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Deluxe Room,11795.28
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Munnar,22191,TRUE,,Booking,,0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,TRUE,,Ctrip,,0
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Room,7434
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Room,10240
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Cleartrip,Deluxe Room,11392
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Agoda,Deluxe Room,7585.28
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Room,9733.29
2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Agoda,Deluxe Room,10828.29
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Deluxe Double,2941.850652
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Superior Room,3234.078499
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Deluxe Double,3404.295396
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Superior Room,3702.170407
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Deluxe Double,3787.275818
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Yatra,Suite,4042.598124
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Superior Room,4255.367726
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,MAP,Yatra,Suite,4595.79848
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,EP,Yatra,Suite,5148.995799
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Unassigned,2705
2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z,Kodaikanal,22191,FALSE,CP,Ctrip,Unassigned,3129
